coverage_id,policy_id,coverage_amount,coverage_type_id
15410,6771,6952,1000
15411,6772,2164,1001
15412,6772,4200,1002
15413,6772,7851,1000
15414,6773,4831,1001
15415,6773,1575,1002
15416,6773,2784,1000
15417,6774,8357,1001
15418,6774,1996,1002
15419,6774,6430,1000
15420,6775,5860,1001
15421,6775,2640,1002
15422,6775,1694,1000
15423,6776,7967,1001
15424,6776,4252,1002
15425,6776,8493,1000
15426,6777,3465,1001
15427,6777,473,1002
15428,6777,9014,1000
15429,6778,5365,1001
15430,6778,8453,1002
15431,6778,9451,1000
15432,6779,2387,1001
15433,6779,1185,1002
15434,6779,220,1000
15435,6780,9418,1001
15436,6780,8059,1002
15437,6781,4783,1000
15438,6781,9200,1001
15439,6781,9855,1002
15440,6782,7813,1000
15441,6782,804,1001
15442,6782,7026,1002
15443,6783,7191,1000
15444,6783,5360,1001
15445,6784,4181,1002
15446,6784,5228,1000
15447,6785,1601,1001
15448,6785,4238,1002
15449,6785,4796,1000
15450,6786,505,1001
15451,6786,6020,1002
15452,6786,3923,1000
15453,6787,9225,1001
15454,6787,2743,1002
15455,6788,2838,1000
15456,6788,1402,1001
15457,6788,7902,1002
15458,6789,4076,1000
15459,6789,4214,1001
15460,6790,8592,1002
15461,6790,2194,1000
15462,6791,6494,1001
15463,6791,147,1002
15464,6791,2071,1000
15465,6792,5296,1001
15466,6792,5609,1002
15467,6792,1858,1000
15468,6793,805,1001
15469,6793,6133,1002
15470,6793,6830,1000
15471,6794,7916,1001
15472,6794,5874,1002
15473,6795,7909,1000
15474,6795,8990,1001
15475,6795,2589,1002
15476,6796,8365,1000
15477,6796,1446,1001
15478,6797,850,1002
15479,6797,7191,1000
15480,6797,6280,1001
15481,6798,9187,1002
15482,6798,8295,1000
15483,6799,1933,1001
15484,6799,1160,1002
15485,6799,5626,1000
15486,6800,554,1001
15487,6800,3080,1002
15488,6801,1046,1000
15489,6801,8751,1001
15490,6802,1440,1002
15491,6802,2613,1000
15492,6803,5424,1001
15493,6803,5527,1002
15494,6803,6689,1000
15495,6804,2421,1001
15496,6804,8184,1002
15497,6805,8542,1000
15498,6805,7464,1001
15499,6805,3436,1002
15500,6806,6692,1000
15501,6806,6017,1001
15502,6806,9557,1002
15503,6807,1171,1000
15504,6807,6781,1001
15505,6807,7477,1002
15506,6808,7771,1000
15507,6808,1367,1001
15508,6808,9856,1002
15509,6809,4494,1000
15510,6809,3234,1001
15511,6809,3655,1002
15512,6810,9040,1000
15513,6810,5048,1001
15514,6810,4678,1002
15515,6811,2633,1000
15516,6811,4705,1001
15517,6812,6498,1002
15518,6812,2902,1000
15519,6812,8437,1001
15520,6813,5759,1002
15521,6813,4718,1000
15522,6814,3606,1001
15523,6814,7993,1002
15524,6815,9461,1000
15525,6815,3,1001
15526,6816,9261,1002
15527,6816,8019,1000
15528,6816,5751,1001
15529,6817,9819,1002
15530,6817,2968,1000
15531,6818,2010,1001
15532,6818,9240,1002
15533,6819,1749,1000
15534,6819,1077,1001
15535,6820,3254,1002
15536,6820,6724,1000
15537,6820,6740,1001
15538,6821,2921,1002
15539,6821,7091,1000
15540,6822,2712,1001
15541,6822,414,1002
15542,6823,5723,1000
15543,6823,6291,1001
15544,6823,8389,1002
15545,6824,589,1000
15546,6824,5622,1001
15547,6825,9257,1002
15548,6825,1456,1000
15549,6826,6034,1001
15550,6826,5547,1002
15551,6827,6334,1000
15552,6827,4373,1001
15553,6827,2621,1002
15554,6828,3980,1000
15555,6828,5519,1001
15556,6829,9952,1002
15557,6829,8262,1000
15558,6830,3650,1001
15559,6830,365,1002
15560,6830,3826,1000
15561,6831,9128,1001
15562,6831,8745,1002
15563,6831,9596,1000
15564,6832,9810,1001
15565,6832,2864,1002
15566,6832,9439,1000
15567,6833,7204,1001
15568,6833,3641,1002
15569,6833,2066,1000
15570,6834,3128,1001
15571,6834,1907,1002
15572,6835,1029,1000
15573,6835,5268,1001
15574,6835,9181,1002
15575,6836,1801,1000
15576,6836,6215,1001
15577,6837,3202,1002
15578,6837,40,1000
15579,6838,5451,1001
15580,6838,4581,1002
15581,6839,3560,1000
15582,6839,7881,1001
15583,6840,3633,1002
15584,6840,1768,1000
15585,6840,2875,1001
15586,6841,3796,1002
15587,6841,8505,1000
15588,6842,5823,1001
15589,6842,8369,1002
15590,6843,1425,1000
15591,6843,8945,1001
15592,6844,6555,1002
15593,6844,4723,1000
15594,6844,1067,1001
15595,6845,3168,1002
15596,6845,2913,1000
15597,6846,3618,1001
15598,6846,8514,1002
15599,6847,5054,1000
15600,6847,507,1001
15601,6847,7440,1002
15602,6848,6361,1000
15603,6848,3847,1001
15604,6848,1159,1002
15605,6849,9219,1000
15606,6849,8424,1001
15607,6850,1596,1002
15608,6850,1366,1000
15609,6850,4725,1001
15610,6851,2875,1002
15611,6851,2049,1000
15612,6852,3838,1001
15613,6852,7910,1002
15614,6852,4129,1000
15615,6853,3248,1001
15616,6853,7481,1002
15617,6853,2024,1000
15618,6854,2253,1001
15619,6854,1941,1002
15620,6855,5236,1000
15621,6855,2162,1001
15622,6856,8089,1002
15623,6856,5185,1000
15624,6857,225,1001
15625,6857,4639,1002
15626,6857,5278,1000
15627,6858,24,1001
15628,6858,4645,1002
15629,6859,6284,1000
15630,6859,8398,1001
15631,6859,1474,1002
15632,6860,4202,1000
15633,6860,6813,1001
15634,6860,7451,1002
15635,6861,2141,1000
15636,6861,1279,1001
15637,6861,9464,1002
15638,6862,5228,1000
15639,6862,6857,1001
15640,6863,8723,1002
15641,6863,120,1000
15642,6864,2063,1001
15643,6864,7995,1002
15644,6864,7645,1000
15645,6865,3675,1001
15646,6865,2817,1002
15647,6866,9275,1000
15648,6866,1031,1001
15649,6866,4837,1002
15650,6867,8312,1000
15651,6867,118,1001
15652,6867,846,1002
15653,6868,3627,1000
15654,6868,1914,1001
15655,6868,7516,1002
15656,6869,6244,1000
15657,6869,9385,1001
15658,6870,4403,1002
15659,6870,3411,1000
15660,6871,7983,1001
15661,6871,7245,1002
15662,6871,3635,1000
15663,6872,8642,1001
15664,6872,1799,1002
15665,6872,7721,1000
15666,6873,6110,1001
15667,6873,9815,1002
15668,6873,27,1000
15669,6874,9156,1001
15670,6874,2186,1002
15671,6875,9426,1000
15672,6875,1213,1001
15673,6875,1802,1002
15674,6876,3492,1000
15675,6876,2055,1001
15676,6877,5265,1002
15677,6877,584,1000
15678,6877,9579,1001
15679,6878,8752,1002
15680,6878,7938,1000
15681,6879,2913,1001
15682,6879,2596,1002
15683,6880,3929,1000
15684,6880,8270,1001
15685,6881,1963,1002
15686,6881,8468,1000
15687,6881,8322,1001
15688,6882,9109,1002
15689,6882,1427,1000
15690,6883,5161,1001
15691,6883,7905,1002
15692,6883,8765,1000
15693,6884,8709,1001
15694,6884,8754,1002
15695,6884,685,1000
15696,6885,8881,1001
15697,6885,6084,1002
15698,6885,7602,1000
15699,6886,9940,1001
15700,6886,7533,1002
15701,6887,6696,1000
15702,6887,6529,1001
15703,6888,4694,1002
15704,6888,7540,1000
15705,6888,4795,1001
15706,6889,7323,1002
15707,6889,7111,1000
15708,6889,6187,1001
15709,6890,715,1002
15710,6890,8639,1000
15711,6890,8001,1001
15712,6891,3595,1002
15713,6891,4220,1000
15714,6892,257,1001
15715,6892,9840,1002
15716,6892,7554,1000
15717,6893,3747,1001
15718,6893,1064,1002
15719,6894,5508,1000
15720,6894,7091,1001
15721,6895,6011,1002
15722,6895,8624,1000
15723,6896,8834,1001
15724,6896,6417,1002
15725,6896,4132,1000
15726,6897,8650,1001
15727,6897,1251,1002
15728,6897,3800,1000
15729,6898,5887,1001
15730,6898,5479,1002
15731,6898,9444,1000
15732,6899,1749,1001
15733,6899,7731,1002
15734,6900,1825,1000
15735,6900,5445,1001
15736,6900,9736,1002
15737,6901,4172,1000
15738,6901,8995,1001
15739,6902,7274,1002
15740,6902,9209,1000
15741,6903,166,1001
15742,6903,4827,1002
15743,6903,9661,1000
15744,6904,8593,1001
15745,6904,9654,1002
15746,6904,1807,1000
15747,6905,41,1001
15748,6905,3948,1002
15749,6906,7762,1000
15750,6906,3797,1001
15751,6907,9441,1002
15752,6907,3726,1000
15753,6908,5236,1001
15754,6908,4073,1002
15755,6908,9671,1000
15756,6909,4394,1001
15757,6909,4346,1002
15758,6910,5483,1000
15759,6910,3653,1001
15760,6911,5052,1002
15761,6911,1289,1000
15762,6912,6350,1001
15763,6912,6696,1002
15764,6913,4785,1000
15765,6913,966,1001
15766,6914,5451,1002
15767,6914,7615,1000
15768,6914,1834,1001
15769,6915,9659,1002
15770,6915,1244,1000
15771,6916,9216,1001
15772,6916,2621,1002
15773,6917,9768,1000
15774,6917,5729,1001
15775,6918,7940,1002
15776,6918,1908,1000
15777,6918,4896,1001
15778,6919,3822,1002
15779,6919,8567,1000
15780,6920,9915,1001
15781,6920,5656,1002
15782,6921,4299,1000
15783,6921,7881,1001
15784,6922,9718,1002
15785,6922,8603,1000
15786,6922,8675,1001
15787,6923,8751,1002
15788,6923,4137,1000
15789,6924,1144,1001
15790,6924,3781,1002
15791,6925,1522,1000
15792,6925,2286,1001
15793,6926,3714,1002
15794,6926,9190,1000
15795,6927,5486,1001
15796,6927,1779,1002
15797,6927,6639,1000
15798,6928,4189,1001
15799,6928,5749,1002
15800,6929,7689,1000
15801,6929,5802,1001
15802,6929,374,1002
15803,6930,9546,1000
15804,6930,582,1001
15805,6930,818,1002
15806,6931,9648,1000
15807,6931,6199,1001
15808,6931,5444,1002
15809,6932,9384,1000
15810,6932,8143,1001
15811,6932,1591,1002
15812,6933,5904,1000
15813,6933,1125,1001
15814,6933,826,1002
15815,6934,780,1000
15816,6934,1723,1001
15817,6934,7890,1002
15818,6935,846,1000
15819,6935,6666,1001
15820,6935,4701,1002
15821,6936,8925,1000
15822,6936,4233,1001
15823,6937,9210,1002
15824,6937,3693,1000
15825,6937,3051,1001
15826,6938,3776,1002
15827,6938,9896,1000
15828,6938,2234,1001
15829,6939,7056,1002
15830,6939,1193,1000
15831,6940,2518,1001
15832,6940,9797,1002
15833,6940,6425,1000
15834,6941,1234,1001
15835,6941,1687,1002
15836,6942,3444,1000
15837,6942,4178,1001
15838,6943,1400,1002
15839,6943,9492,1000
15840,6943,3553,1001
15841,6944,9264,1002
15842,6944,1633,1000
15843,6944,3003,1001
15844,6945,1273,1002
15845,6945,1897,1000
15846,6945,2307,1001
15847,6946,8458,1002
15848,6946,2350,1000
15849,6947,7447,1001
15850,6947,3146,1002
15851,6947,8664,1000
15852,6948,1046,1001
15853,6948,1642,1002
15854,6949,5686,1000
15855,6949,7757,1001
15856,6949,4697,1002
15857,6950,5122,1000
15858,6950,4202,1001
15859,6951,6230,1002
15860,6951,8902,1000
15861,6951,8040,1001
15862,6952,4127,1002
15863,6952,1778,1000
15864,6952,7919,1001
15865,6953,5046,1002
15866,6953,9199,1000
15867,6953,9735,1001
15868,6954,4536,1002
15869,6954,4506,1000
15870,6954,3530,1001
15871,6955,1069,1002
15872,6955,6348,1000
15873,6955,5416,1001
15874,6956,9716,1002
15875,6956,1057,1000
15876,6957,8712,1001
15877,6957,7573,1002
15878,6958,8949,1000
15879,6958,2468,1001
15880,6959,4366,1002
15881,6959,6492,1000
15882,6960,8599,1001
15883,6960,970,1002
15884,6961,6100,1000
15885,6961,8525,1001
15886,6962,8524,1002
15887,6962,3372,1000
15888,6963,498,1001
15889,6963,5049,1002
15890,6963,6886,1000
15891,6964,2230,1001
15892,6964,3160,1002
15893,6964,4200,1000
15894,6965,8349,1001
15895,6965,3881,1002
15896,6965,1669,1000
15897,6966,5715,1001
15898,6966,6861,1002
15899,6966,3034,1000
15900,6967,1697,1001
15901,6967,1530,1002
15902,6967,741,1000
15903,6968,8321,1001
15904,6968,4788,1002
15905,6968,8014,1000
15906,6969,584,1001
15907,6969,7596,1002
15908,6969,3420,1000
15909,6970,1608,1001
15910,6970,3504,1002
15911,6970,3097,1000
15912,6971,9612,1001
15913,6971,2657,1002
15914,6972,8630,1000
15915,6972,2351,1001
15916,6973,2823,1002
15917,6973,1832,1000
15918,6973,9515,1001
15919,6974,6230,1002
15920,6974,1385,1000
15921,6975,9055,1001
15922,6975,6259,1002
15923,6975,1850,1000
15924,6976,7694,1001
15925,6976,6334,1002
15926,6977,741,1000
15927,6977,4540,1001
15928,6978,2553,1002
15929,6978,6127,1000
15930,6978,2524,1001
15931,6979,2209,1002
15932,6979,2575,1000
15933,6980,6032,1001
15934,6980,4633,1002
15935,6980,5457,1000
15936,6981,7913,1001
15937,6981,516,1002
15938,6981,5214,1000
15939,6982,7529,1001
15940,6982,4278,1002
15941,6982,4562,1000
15942,6983,1588,1001
15943,6983,2682,1002
15944,6983,9142,1000
15945,6984,5364,1001
15946,6984,8134,1002
15947,6984,1399,1000
15948,6985,9792,1001
15949,6985,2714,1002
15950,6985,3828,1000
15951,6986,1547,1001
15952,6986,7549,1002
15953,6987,3765,1000
15954,6987,7089,1001
15955,6988,4321,1002
15956,6988,7674,1000
15957,6989,7756,1001
15958,6989,8150,1002
15959,6990,6234,1000
15960,6990,4762,1001
15961,6991,4266,1002
15962,6991,7709,1000
15963,6992,4683,1001
15964,6992,2930,1002
15965,6992,446,1000
15966,6993,3942,1001
15967,6993,284,1002
15968,6993,4252,1000
15969,6994,5833,1001
15970,6994,4165,1002
15971,6995,4554,1000
15972,6995,6516,1001
15973,6995,2036,1002
15974,6996,2978,1000
15975,6996,5381,1001
15976,6996,7022,1002
15977,6997,2599,1000
15978,6997,6391,1001
15979,6997,6211,1002
15980,6998,3934,1000
15981,6998,2595,1001
15982,6999,5558,1002
15983,6999,1739,1000
15984,6999,7134,1001
15985,7000,3161,1002
15986,7000,9233,1000
15987,7000,411,1001
15988,7001,6812,1002
15989,7001,6849,1000
15990,7001,7296,1001
15991,7002,1123,1002
15992,7002,7097,1000
15993,7003,3124,1001
15994,7003,8063,1002
15995,7003,296,1000
15996,7004,6651,1001
15997,7004,6050,1002
15998,7005,5356,1000
15999,7005,4450,1001
16000,7005,827,1002
16001,7006,861,1000
16002,7006,6493,1001
16003,7007,1725,1002
16004,7007,7256,1000
16005,7007,5868,1001
16006,7008,2040,1002
16007,7008,9436,1000
16008,7009,3843,1001
16009,7009,2553,1002
16010,7009,5130,1000
16011,7010,3265,1001
16012,7010,6785,1002
16013,7011,6212,1000
16014,7011,4625,1001
16015,7012,5735,1002
16016,7012,2924,1000
16017,7013,1773,1001
16018,7013,3330,1002
16019,7014,969,1000
16020,7014,9362,1001
16021,7015,9213,1002
16022,7015,1059,1000
16023,7015,151,1001
16024,7016,9844,1002
16025,7016,8318,1000
16026,7016,4514,1001
16027,7017,744,1002
16028,7017,2025,1000
16029,7018,2367,1001
16030,7018,8492,1002
16031,7019,8467,1000
16032,7019,1880,1001
16033,7020,8465,1002
16034,7020,7911,1000
16035,7020,8773,1001
16036,7021,4369,1002
16037,7021,6828,1000
16038,7022,9433,1001
16039,7022,1662,1002
16040,7022,9285,1000
16041,7023,8635,1001
16042,7023,3470,1002
16043,7023,9699,1000
16044,7024,1833,1001
16045,7024,9355,1002
16046,7025,918,1000
16047,7025,3182,1001
16048,7025,5528,1002
16049,7026,8961,1000
16050,7026,3940,1001
16051,7026,1401,1002
16052,7027,7390,1000
16053,7027,7905,1001
16054,7027,6368,1002
16055,7028,1767,1000
16056,7028,7629,1001
16057,7028,3351,1002
16058,7029,6358,1000
16059,7029,9404,1001
16060,7030,2844,1002
16061,7030,4882,1000
16062,7031,8053,1001
16063,7031,191,1002
16064,7032,8531,1000
16065,7032,2420,1001
16066,7032,6593,1002
16067,7033,5919,1000
16068,7033,5520,1001
16069,7033,659,1002
16070,7034,7554,1000
16071,7034,6315,1001
16072,7034,1333,1002
16073,7035,5019,1000
16074,7035,3971,1001
16075,7036,5289,1002
16076,7036,6311,1000
16077,7037,9322,1001
16078,7037,6339,1002
16079,7037,9824,1000
16080,7038,3313,1001
16081,7038,1411,1002
16082,7039,2663,1000
16083,7039,8349,1001
16084,7040,1551,1002
16085,7040,1932,1000
16086,7040,2630,1001
16087,7041,1042,1002
16088,7041,9956,1000
16089,7042,9359,1001
16090,7042,4716,1002
16091,7043,8994,1000
16092,7043,8468,1001
16093,7043,9165,1002
16094,7044,4487,1000
16095,7044,1607,1001
16096,7045,602,1002
16097,7045,2486,1000
16098,7046,6733,1001
16099,7046,9997,1002
16100,7047,5699,1000
16101,7047,914,1001
16102,7047,1285,1002
16103,7048,6900,1000
16104,7048,3826,1001
16105,7049,715,1002
16106,7049,3929,1000
16107,7050,2945,1001
16108,7050,9466,1002
16109,7050,3617,1000
16110,7051,1546,1001
16111,7051,6845,1002
16112,7051,3831,1000
16113,7052,3637,1001
16114,7052,7500,1002
16115,7052,7669,1000
16116,7053,5925,1001
16117,7053,6510,1002
16118,7054,9765,1000
16119,7054,2040,1001
16120,7055,551,1002
16121,7055,2695,1000
16122,7056,1395,1001
16123,7056,2348,1002
16124,7057,9506,1000
16125,7057,5103,1001
16126,7058,4931,1002
16127,7058,4474,1000
16128,7059,1567,1001
16129,7059,9639,1002
16130,7059,8410,1000
16131,7060,8670,1001
16132,7060,6924,1002
16133,7060,6904,1000
16134,7061,1408,1001
16135,7061,8552,1002
16136,7062,4044,1000
16137,7062,8378,1001
16138,7063,3312,1002
16139,7063,9645,1000
16140,7064,6130,1001
16141,7064,1070,1002
16142,7065,4698,1000
16143,7065,8550,1001
16144,7065,522,1002
16145,7066,5894,1000
16146,7066,4481,1001
16147,7066,143,1002
16148,7067,5025,1000
16149,7067,3447,1001
16150,7067,2990,1002
16151,7068,3946,1000
16152,7068,9784,1001
16153,7068,9534,1002
16154,7069,347,1000
16155,7069,9274,1001
16156,7069,4916,1002
16157,7070,3432,1000
16158,7070,1016,1001
16159,7070,7640,1002
16160,7071,9441,1000
16161,7071,9784,1001
16162,7072,3449,1002
16163,7072,8290,1000
16164,7073,8762,1001
16165,7073,9205,1002
16166,7073,5221,1000
16167,7074,6455,1001
16168,7074,147,1002
16169,7074,9433,1000
16170,7075,2681,1001
16171,7075,7180,1002
16172,7076,4048,1000
16173,7076,5283,1001
16174,7076,8516,1002
16175,7077,3994,1000
16176,7077,1691,1001
16177,7078,614,1002
16178,7078,7161,1000
16179,7079,7741,1001
16180,7079,8353,1002
16181,7079,1928,1000
16182,7080,6111,1001
16183,7080,8710,1002
16184,7080,8726,1000
16185,7081,8052,1001
16186,7081,9380,1002
16187,7081,5578,1000
16188,7082,940,1001
16189,7082,5384,1002
16190,7083,7670,1000
16191,7083,1618,1001
16192,7083,7504,1002
16193,7084,9528,1000
16194,7084,5145,1001
16195,7084,153,1002
16196,7085,8958,1000
16197,7085,7769,1001
16198,7086,2660,1002
16199,7086,4577,1000
16200,7087,4679,1001
16201,7087,598,1002
16202,7088,7203,1000
16203,7088,8350,1001
16204,7088,4866,1002
16205,7089,9791,1000
16206,7089,8598,1001
16207,7090,1977,1002
16208,7090,857,1000
16209,7090,4501,1001
16210,7091,7713,1002
16211,7091,9710,1000
16212,7092,919,1001
16213,7092,7552,1002
16214,7092,3898,1000
16215,7093,8542,1001
16216,7093,8097,1002
16217,7093,3305,1000
16218,7094,9823,1001
16219,7094,9630,1002
16220,7094,7498,1000
16221,7095,5968,1001
16222,7095,9293,1002
16223,7096,1702,1000
16224,7096,5341,1001
16225,7096,4759,1002
16226,7097,2217,1000
16227,7097,6612,1001
16228,7098,310,1002
16229,7098,7828,1000
16230,7099,7579,1001
16231,7099,5174,1002
16232,7099,409,1000
16233,7100,5779,1001
16234,7100,6062,1002
16235,7100,7059,1000
16236,7101,7130,1001
16237,7101,4466,1002
16238,7101,8722,1000
16239,7102,7123,1001
16240,7102,6964,1002
16241,7102,3908,1000
16242,7103,9114,1001
16243,7103,3570,1002
16244,7103,7123,1000
16245,7104,2047,1001
16246,7104,2111,1002
16247,7105,8545,1000
16248,7105,137,1001
16249,7105,8189,1002
16250,7106,5018,1000
16251,7106,8421,1001
16252,7106,2700,1002
16253,7107,9295,1000
16254,7107,7470,1001
16255,7107,6742,1002
16256,7108,9046,1000
16257,7108,341,1001
16258,7108,3164,1002
16259,7109,290,1000
16260,7109,644,1001
16261,7109,2999,1002
16262,7110,1724,1000
16263,7110,6311,1001
16264,7110,7064,1002
16265,7111,1087,1000
16266,7111,8491,1001
16267,7112,7340,1002
16268,7112,136,1000
16269,7112,1117,1001
16270,7113,4727,1002
16271,7113,4873,1000
16272,7114,3372,1001
16273,7114,1778,1002
16274,7114,309,1000
16275,7115,7162,1001
16276,7115,7491,1002
16277,7115,7829,1000
16278,7116,7308,1001
16279,7116,3120,1002
16280,7116,7951,1000
16281,7117,7233,1001
16282,7117,4856,1002
16283,7118,7936,1000
16284,7118,3540,1001
16285,7119,5381,1002
16286,7119,535,1000
16287,7119,2658,1001
16288,7120,2909,1002
16289,7120,7874,1000
16290,7120,319,1001
16291,7121,5331,1002
16292,7121,5751,1000
16293,7122,2145,1001
16294,7122,3574,1002
16295,7122,947,1000
16296,7123,9605,1001
16297,7123,5387,1002
16298,7123,2393,1000
16299,7124,6808,1001
16300,7124,7722,1002
16301,7125,5551,1000
16302,7125,3430,1001
16303,7125,2969,1002
16304,7126,1170,1000
16305,7126,7759,1001
16306,7126,6897,1002
16307,7127,2324,1000
16308,7127,1753,1001
16309,7127,7875,1002
16310,7128,3651,1000
16311,7128,4153,1001
16312,7129,7938,1002
16313,7129,3780,1000
16314,7129,9782,1001
16315,7130,269,1002
16316,7130,1633,1000
16317,7131,9794,1001
16318,7131,746,1002
16319,7132,2024,1000
16320,7132,6929,1001
16321,7133,7423,1002
16322,7133,2324,1000
16323,7133,9863,1001
16324,7134,704,1002
16325,7134,706,1000
16326,7134,7578,1001
16327,7135,9466,1002
16328,7135,7662,1000
16329,7136,3557,1001
16330,7136,1432,1002
16331,7136,2455,1000
16332,7137,6034,1001
16333,7137,7224,1002
16334,7138,9773,1000
16335,7138,1190,1001
16336,7138,8981,1002
16337,7139,2715,1000
16338,7139,3871,1001
16339,7140,1826,1002
16340,7140,6788,1000
16341,7140,6887,1001
16342,7141,6467,1002
16343,7141,2702,1000
16344,7141,6834,1001
16345,7142,1750,1002
16346,7142,4278,1000
16347,7143,6014,1001
16348,7143,7156,1002
16349,7143,9095,1000
16350,7144,7895,1001
16351,7144,8666,1002
16352,7144,6211,1000
16353,7145,9739,1001
16354,7145,9402,1002
16355,7146,9135,1000
16356,7146,4718,1001
16357,7147,6907,1002
16358,7147,8678,1000
16359,7147,5805,1001
16360,7148,9221,1002
16361,7148,2863,1000
16362,7148,408,1001
16363,7149,3050,1002
16364,7149,7871,1000
16365,7150,6168,1001
16366,7150,2222,1002
16367,7150,3629,1000
16368,7151,3029,1001
16369,7151,6263,1002
16370,7151,2653,1000
16371,7152,6548,1001
16372,7152,2804,1002
16373,7152,3316,1000
16374,7153,4620,1001
16375,7153,6607,1002
16376,7153,5615,1000
16377,7154,3640,1001
16378,7154,7478,1002
16379,7154,3170,1000
16380,7155,6187,1001
16381,7155,4275,1002
16382,7156,4044,1000
16383,7156,1447,1001
16384,7157,6706,1002
16385,7157,1623,1000
16386,7157,4081,1001
16387,7158,282,1002
16388,7158,6768,1000
16389,7158,9834,1001
16390,7159,1964,1002
16391,7159,8459,1000
16392,7159,873,1001
16393,7160,9304,1002
16394,7160,5081,1000
16395,7161,2319,1001
16396,7161,3009,1002
16397,7162,1167,1000
16398,7162,4504,1001
16399,7163,5456,1002
16400,7163,7090,1000
16401,7164,1970,1001
16402,7164,317,1002
16403,7164,7144,1000
16404,7165,4810,1001
16405,7165,23,1002
16406,7165,7038,1000
16407,7166,714,1001
16408,7166,1562,1002
16409,7167,5657,1000
16410,7167,8809,1001
16411,7168,4777,1002
16412,7168,7240,1000
16413,7168,118,1001
16414,7169,5803,1002
16415,7169,1951,1000
16416,7170,2590,1001
16417,7170,9793,1002
16418,7171,5113,1000
16419,7171,4104,1001
16420,7171,5177,1002
16421,7172,8337,1000
16422,7172,7851,1001
16423,7173,7588,1002
16424,7173,9322,1000
16425,7174,9137,1001
16426,7174,2524,1002
16427,7175,1096,1000
16428,7175,7288,1001
16429,7176,7214,1002
16430,7176,1420,1000
16431,7176,6029,1001
16432,7177,797,1002
16433,7177,1644,1000
16434,7177,2302,1001
16435,7178,688,1002
16436,7178,4869,1000
16437,7178,3025,1001
16438,7179,7498,1002
16439,7179,3281,1000
16440,7179,7154,1001
16441,7180,2073,1002
16442,7180,6316,1000
16443,7180,9988,1001
16444,7181,1562,1002
16445,7181,9856,1000
16446,7181,7299,1001
16447,7182,6659,1002
16448,7182,7687,1000
16449,7183,139,1001
16450,7183,9667,1002
16451,7184,8345,1000
16452,7184,278,1001
16453,7184,335,1002
16454,7185,9715,1000
16455,7185,9800,1001
16456,7185,4761,1002
16457,7186,1704,1000
16458,7186,9984,1001
16459,7187,9300,1002
16460,7187,7109,1000
16461,7188,9092,1001
16462,7188,297,1002
16463,7189,1318,1000
16464,7189,9172,1001
16465,7190,4038,1002
16466,7190,7440,1000
16467,7190,3547,1001
16468,7191,9653,1002
16469,7191,9875,1000
16470,7192,2127,1001
16471,7192,4691,1002
16472,7192,8199,1000
16473,7193,488,1001
16474,7193,273,1002
16475,7193,2258,1000
16476,7194,2913,1001
16477,7194,6146,1002
16478,7194,6772,1000
16479,7195,1393,1001
16480,7195,5405,1002
16481,7196,5396,1000
16482,7196,8894,1001
16483,7196,6782,1002
16484,7197,5337,1000
16485,7197,2117,1001
16486,7197,4485,1002
16487,7198,1736,1000
16488,7198,4389,1001
16489,7199,3519,1002
16490,7199,6085,1000
16491,7199,228,1001
16492,7200,4743,1002
16493,7200,5057,1000
16494,7201,9518,1001
16495,7201,4299,1002
16496,7202,7978,1000
16497,7202,6990,1001
16498,7203,3396,1002
16499,7203,6809,1000
16500,7204,1210,1001
16501,7204,7724,1002
16502,7205,6749,1000
16503,7205,352,1001
16504,7205,3833,1002
16505,7206,8758,1000
16506,7206,9078,1001
16507,7207,787,1002
16508,7207,3950,1000
16509,7207,4779,1001
16510,7208,6719,1002
16511,7208,8891,1000
16512,7208,1505,1001
16513,7209,3036,1002
16514,7209,7130,1000
16515,7210,2630,1001
16516,7210,304,1002
16517,7211,354,1000
16518,7211,5808,1001
16519,7211,530,1002
16520,7212,798,1000
16521,7212,7461,1001
16522,7212,8316,1002
16523,7213,2807,1000
16524,7213,7566,1001
16525,7214,5670,1002
16526,7214,510,1000
16527,7214,4282,1001
16528,7215,3372,1002
16529,7215,2742,1000
16530,7215,2745,1001
16531,7216,8619,1002
16532,7216,8164,1000
16533,7217,7517,1001
16534,7217,7605,1002
16535,7218,1176,1000
16536,7218,8825,1001
16537,7218,6884,1002
16538,7219,1102,1000
16539,7219,5911,1001
16540,7219,48,1002
16541,7220,4587,1000
16542,7220,7779,1001
16543,7220,6496,1002
16544,7221,7842,1000
16545,7221,4564,1001
16546,7222,7064,1002
16547,7222,1537,1000
16548,7222,2062,1001
16549,7223,3158,1002
16550,7223,8692,1000
16551,7223,5640,1001
16552,7224,6036,1002
16553,7224,2923,1000
16554,7224,4628,1001
16555,7225,2108,1002
16556,7225,6059,1000
16557,7225,2098,1001
16558,7226,7350,1002
16559,7226,4757,1000
16560,7226,8620,1001
16561,7227,4669,1002
16562,7227,719,1000
16563,7227,8527,1001
16564,7228,7844,1002
16565,7228,1252,1000
16566,7229,3862,1001
16567,7229,4572,1002
16568,7230,3046,1000
16569,7230,6225,1001
16570,7230,4502,1002
16571,7231,815,1000
16572,7231,2183,1001
16573,7231,3842,1002
16574,7232,9280,1000
16575,7232,9809,1001
16576,7232,1056,1002
16577,7233,6795,1000
16578,7233,694,1001
16579,7233,9599,1002
16580,7234,7904,1000
16581,7234,4113,1001
16582,7235,5521,1002
